name,SMILES,herb,PC1,PC2,PC3,PC4,PC5
tavron,C1=CC(=CC=C1C2=NSC(=N2)N)Cl,1,-2.013366005964336,-1.1030230274709416,-1.0693952075995483,0.5364535803387227,1.079434561977932
terbucarb,CC1=CC(=C(C(=C1)C(C)(C)C)OC(=O)NC)C(C)(C)C,1,-1.8234634385712656,-1.0019552541663688,-0.9640508563251473,-0.736142890590737,-0.1440433483625062
thidiazuron,C1=CC=C(C=C1)NC(=O)NC2=CN=NS2,1,-2.393396667295868,-0.6985347951513494,-1.2668866094470745,0.7844910725075698,0.734550570122194
trihydroxytriazine,C1(=O)NC(=O)NC(=O)N1,1,-1.6924950287236138,-0.780769422079573,-0.4561361522614603,1.2597229856584435,0.03594868167011132
trimeturon,CN(C)C(=NC1=CC=C(C=C1)Cl)OC,1,-1.6082918637169132,-0.9739752234002073,-1.1397158026733398,0.21126814051463358,0.4181033679012747
tripropindan,CCC(=O)C1=C(C2=C(C=C1C(C)C)C(CC2)(C)C)C,1,1.2048477510561613,-0.4968256212403636,0.9606684699360406,0.19940120266258712,0.050832964522738645
tritac,CC(COCC1=C(C=CC(=C1Cl)Cl)Cl)O,1,-1.7724136675247857,-0.894762573515963,-0.6845261939637792,1.196859287092905,-0.2467894347886105
aclonifen,C1=CC=C(C=C1)OC2=C(C(=C(C=C2)[N+](=O)[O-])N)Cl,1,-2.594996744778085,-1.2072192935233192,-1.1893193173362773,-0.6019211791393962,-1.4316159274412952
amitrole,C1=NNC(=N1)N,1,-1.4933312246846457,-1.1167009572351396,-1.6514344951400894,1.0236886193099048,0.9437501174475308
asulam,COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,1,-1.5523856198782602,-0.9568382593291588,-2.034004027395007,0.30982050475352224,0.992603002753306
bilanafos,CC(C(=O)NC(C)C(=O)O)NC(=O)C(CCP(=O)(C)O)N,1,-2.0022720134788,-1.3049850879411578,-1.713585500421098,0.34511294116874575,0.6257452542131544
cinmethylin,CC1=CC=CC=C1COC2CC3(CCC2(O3)C)C(C)C,1,1.1543711780143235,0.699845915345819,1.6049038751473936,0.2247213484460645,0.7102055678247413
clomazone,CC1(CON(C1=O)CC2=CC=CC=C2Cl)C,1,-1.297300855995951,0.6145295985544206,0.9309513567787521,0.03843935790063504,1.1580567562192376
cyclopyrimorate,CC1=C(C(=CC=C1)C2CC2)OC3=NN=C(C=C3OC(=O)N4CCOCC4)Cl,1,-1.847229213571163,1.7608402570595534,-0.5365816644420951,0.35975422271885815,0.5435936045759968
diflufenzopyr,CC(=NNC(=O)NC1=CC(=CC(=C1)F)F)C2=C(C=CC=N2)C(=O)O,1,-2.438106581346748,-0.3431906696559757,-0.6686347218951322,1.0898673126243554,0.8799208111264746
endothal,C1CC2C(C(C1O2)C(=O)O)C(=O)O,1,-0.3178444078801047,-0.5313994870712409,0.5883327716521585,1.0552220107952603,-0.030692258215750393
glufosinate,CP(=O)(CCC(C(=O)O)N)O,1,-2.139410984126994,-1.19917020621272,-1.9639630208484669,0.6478739904391368,0.43400039959979986
glyphosate,C(C(=O)O)NCP(=O)(O)O,1,-2.240720651962956,-1.2023982105517523,-1.9014270543258,0.4812408413138101,0.6503156382780644
methiozolin,CC1=C(SC=C1)C2=NOC(C2)(C)COCC3=C(C=CC=C3F)F,1,-0.06177553332501928,3.1922151788432767,1.4878990781090449,0.538605981018658,-2.0181022694555604
naptalam,C1=CC=C2C(=C1)C=CC=C2NC(=O)C3=CC=CC=C3C(=O)O,1,-2.3544468588400522,0.7537947812833673,-0.8080688946113186,0.20329916837986775,0.12486571292020646
bromobutide,CC(C)(C)C(C(=O)NC(C)(C)C1=CC=CC=C1)Br,1,-1.565453828501252,-0.7436719886673022,0.5962779111532832,0.7049464354505705,-0.967473790459536
cumyluron,CC(C)(C1=CC=CC=C1)NC(=O)NCC2=CC=CC=C2Cl,1,-2.291681395738938,0.09248140067580148,-1.4537161929619646,-0.5711007094685375,-0.07497062228196047
daimuron,CC1=CC=C(C=C1)NC(=O)NC(C)(C)C2=CC=CC=C2,1,-1.6597493155829612,-0.8989606295543098,-1.7732653275195214,-0.17485233148024704,0.2418154385637041
difenzoquat,CN1C(=CC(=[N+]1C)C2=CC=CC=C2)C3=CC=CC=C3,1,-1.5967442789170165,-0.7743196160085808,-0.9644752799176599,0.886022156206287,-0.2087255166916411
diphenamid,CN(C)C(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,1,-1.6561517875157152,-0.29876564696193975,-0.9791381286959594,-0.4722402266478508,-0.6636811684564502
etobenzanid,CCOCOC1=CC=C(C=C1)C(=O)NC2=C(C(=CC=C2)Cl)Cl,1,-2.417890132286919,0.16985048082247112,-1.5332964135324068,-0.9674213615020232,-0.16382383677605106
flamprop-M,CC(C(=O)O)N(C1=CC(=C(C=C1)F)Cl)C(=O)C2=CC=CC=C2,1,-1.9330511041314462,-1.0711809105101864,-1.2215005382418564,0.19238183934547043,-0.5267249678837712
fosamine,CCOP(=O)(C(=O)N)O,1,-1.9471464533936207,-0.9295520215540196,-0.8447164230318185,-0.10428515035658524,0.02116015287211306
mefluidide,CC1=CC(=C(C=C1NC(=O)C)NS(=O)(=O)C(F)(F)F)C,1,-1.4027117151102126,-1.1024420033654934,-0.28399356062082515,-0.8463462967973451,0.3255919260895744
